user_id,movie_id,title,score
871,318,"Shawshank Redemption, The (1994)",4.9113
871,110,Braveheart (1995),4.8858
871,1198,Raiders of the Lost Ark (1981),4.8784
871,1223,"Grand Day Out, A (1992)",4.8613
871,2571,"Matrix, The (1999)",4.8456
871,930,Notorious (1946),4.8418
872,3338,For All Mankind (1989),4.4159
872,898,"Philadelphia Story, The (1940)",4.3726
872,1207,To Kill a Mockingbird (1962),4.3601
872,670,"World of Apu, The (Apur Sansar) (1959)",4.3291
872,912,Casablanca (1942),4.3266
872,2010,Metropolis (1926),4.3126
872,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.31
872,969,"African Queen, The (1951)",4.3084
872,905,It Happened One Night (1934),4.3081
872,1233,"Boat, The (Das Boot) (1981)",4.3009
873,2905,Sanjuro (1962),4.729
873,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.5046
873,3338,For All Mankind (1989),4.4171
873,904,Rear Window (1954),4.4054
873,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.3958
873,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.3941
873,1148,"Wrong Trousers, The (1993)",4.377
873,745,"Close Shave, A (1995)",4.3476
873,1236,Trust (1990),4.346
873,3470,Dersu Uzala (1974),4.3404
874,2905,Sanjuro (1962),4.7527
874,1207,To Kill a Mockingbird (1962),4.7503
874,527,Schindler's List (1993),4.7411
874,1193,One Flew Over the Cuckoo's Nest (1975),4.7366
874,1247,"Graduate, The (1967)",4.6804
874,593,"Silence of the Lambs, The (1991)",4.659
874,541,Blade Runner (1982),4.657
874,899,Singin' in the Rain (1952),4.6547
874,2858,American Beauty (1999),4.611
874,1221,"Godfather: Part II, The (1974)",4.5902
875,2858,American Beauty (1999),5.0
875,2706,American Pie (1999),5.0
875,2959,Fight Club (1999),5.0
875,1805,Wild Things (1998),5.0
875,1827,"Big One, The (1997)",5.0
875,2905,Sanjuro (1962),5.0
875,47,Seven (Se7en) (1995),4.9853
875,16,Casino (1995),4.9301
875,3911,Best in Show (2000),4.9112
875,1263,"Deer Hunter, The (1978)",4.9076
876,953,It's a Wonderful Life (1946),4.6952
876,912,Casablanca (1942),4.6916
876,1,Toy Story (1995),4.6556
876,1097,E.T. the Extra-Terrestrial (1982),4.5993
876,2905,Sanjuro (1962),4.5899
876,1148,"Wrong Trousers, The (1993)",4.5589
876,2396,Shakespeare in Love (1998),4.555
876,1207,To Kill a Mockingbird (1962),4.5305
876,899,Singin' in the Rain (1952),4.5259
876,919,"Wizard of Oz, The (1939)",4.5205
877,3911,Best in Show (2000),4.7386
877,2905,Sanjuro (1962),4.7207
877,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6562
877,1221,"Godfather: Part II, The (1974)",4.656
877,541,Blade Runner (1982),4.5875
877,1201,"Good, The Bad and The Ugly, The (1966)",4.5681
877,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.5191
877,3030,Yojimbo (1961),4.5162
877,923,Citizen Kane (1941),4.5037
877,3435,Double Indemnity (1944),4.5035
878,1283,High Noon (1952),5.0
878,903,Vertigo (1958),5.0
878,904,Rear Window (1954),5.0
878,1293,Gandhi (1982),5.0
878,1296,"Room with a View, A (1986)",5.0
878,908,North by Northwest (1959),5.0
878,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",5.0
878,969,"African Queen, The (1951)",5.0
878,994,Big Night (1996),5.0
878,260,Star Wars: Episode IV - A New Hope (1977),5.0
879,2905,Sanjuro (1962),4.9203
879,356,Forrest Gump (1994),4.8851
879,1035,"Sound of Music, The (1965)",4.8343
879,318,"Shawshank Redemption, The (1994)",4.8161
879,1238,Local Hero (1983),4.8096
879,1198,Raiders of the Lost Ark (1981),4.7764
879,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.7741
879,3338,For All Mankind (1989),4.7724
879,1307,When Harry Met Sally... (1989),4.7679
879,3030,Yojimbo (1961),4.7535
880,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5.0
880,912,Casablanca (1942),5.0
880,923,Citizen Kane (1941),5.0
880,2804,"Christmas Story, A (1983)",5.0
880,260,Star Wars: Episode IV - A New Hope (1977),5.0
880,608,Fargo (1996),5.0
880,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
880,1198,Raiders of the Lost Ark (1981),5.0
880,1387,Jaws (1975),5.0
880,858,"Godfather, The (1972)",5.0
881,47,Seven (Se7en) (1995),4.6077
881,1236,Trust (1990),4.6015
881,2109,"Jerk, The (1979)",4.5964
881,2174,Beetlejuice (1988),4.5461
881,2076,Blue Velvet (1986),4.488
881,1036,Die Hard (1988),4.4491
881,1089,Reservoir Dogs (1992),4.4272
881,3740,Big Trouble in Little China (1986),4.4214
881,1208,Apocalypse Now (1979),4.4146
881,1257,Better Off Dead... (1985),4.3915
882,1267,"Manchurian Candidate, The (1962)",5.0
882,599,"Wild Bunch, The (1969)",5.0
882,1283,High Noon (1952),5.0
882,3030,Yojimbo (1961),5.0
882,903,Vertigo (1958),5.0
882,904,Rear Window (1954),5.0
882,1296,"Room with a View, A (1986)",5.0
882,908,North by Northwest (1959),5.0
882,1299,"Killing Fields, The (1984)",5.0
882,910,Some Like It Hot (1959),5.0
883,919,"Wizard of Oz, The (1939)",4.3698
883,1269,Arsenic and Old Lace (1944),4.3625
883,953,It's a Wonderful Life (1946),4.3338
883,1207,To Kill a Mockingbird (1962),4.3273
883,2762,"Sixth Sense, The (1999)",4.2988
883,2905,Sanjuro (1962),4.2935
883,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.2807
883,1240,"Terminator, The (1984)",4.2788
883,1234,"Sting, The (1973)",4.2691
883,950,"Thin Man, The (1934)",4.2511
884,903,Vertigo (1958),5.0
884,1198,Raiders of the Lost Ark (1981),5.0
884,2324,Life Is Beautiful (La Vita è bella) (1997),5.0
884,3114,Toy Story 2 (1999),5.0
884,1262,"Great Escape, The (1963)",5.0
884,2398,Miracle on 34th Street (1947),5.0
884,2905,Sanjuro (1962),4.9978
884,904,Rear Window (1954),4.9776
884,1148,"Wrong Trousers, The (1993)",4.9747
884,3916,Remember the Titans (2000),4.9682
885,953,It's a Wonderful Life (1946),5.0
885,260,Star Wars: Episode IV - A New Hope (1977),5.0
885,1198,Raiders of the Lost Ark (1981),5.0
885,110,Braveheart (1995),5.0
885,2905,Sanjuro (1962),5.0
885,2762,"Sixth Sense, The (1999)",4.9881
885,2396,Shakespeare in Love (1998),4.9137
885,3338,For All Mankind (1989),4.901
885,1207,To Kill a Mockingbird (1962),4.8816
885,3147,"Green Mile, The (1999)",4.8651
886,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.5639
886,1178,Paths of Glory (1957),4.4857
886,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.4797
886,2905,Sanjuro (1962),4.4721
886,3307,City Lights (1931),4.4608
886,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.451
886,527,Schindler's List (1993),4.4452
886,593,"Silence of the Lambs, The (1991)",4.4316
886,858,"Godfather, The (1972)",4.429
886,969,"African Queen, The (1951)",4.4247
887,2997,Being John Malkovich (1999),4.5114
887,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.4967
887,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",4.4246
887,904,Rear Window (1954),4.4051
887,923,Citizen Kane (1941),4.3946
887,1288,This Is Spinal Tap (1984),4.3877
887,2905,Sanjuro (1962),4.3728
887,924,2001: A Space Odyssey (1968),4.3687
887,1207,To Kill a Mockingbird (1962),4.3675
887,3134,"Grand Illusion (Grande illusion, La) (1937)",4.3673
888,527,Schindler's List (1993),4.9019
888,2905,Sanjuro (1962),4.8623
888,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.8175
888,745,"Close Shave, A (1995)",4.7711
888,318,"Shawshank Redemption, The (1994)",4.7646
888,1148,"Wrong Trousers, The (1993)",4.7348
888,326,To Live (Huozhe) (1994),4.6765
888,2762,"Sixth Sense, The (1999)",4.6286
888,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",4.6117
888,307,Three Colors: Blue (1993),4.6087
889,1219,Psycho (1960),4.4793
889,1387,Jaws (1975),4.2173
889,1997,"Exorcist, The (1973)",4.1736
889,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.1688
889,1198,Raiders of the Lost Ark (1981),4.1286
889,1254,"Treasure of the Sierra Madre, The (1948)",4.0767
889,2859,Stop Making Sense (1984),4.0603
889,162,Crumb (1994),4.0401
889,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",4.0293
889,1201,"Good, The Bad and The Ugly, The (1966)",4.0197
890,1584,Contact (1997),5.0
890,2384,Babe: Pig in the City (1998),5.0
890,3916,Remember the Titans (2000),5.0
890,2905,Sanjuro (1962),4.9988
890,3510,Frequency (2000),4.971
890,3623,Mission: Impossible 2 (2000),4.9679
890,733,"Rock, The (1996)",4.9518
890,3358,Defending Your Life (1991),4.9437
890,2423,Christmas Vacation (1989),4.9294
890,3147,"Green Mile, The (1999)",4.9246
891,3030,Yojimbo (1961),5.0
891,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5.0
891,1219,Psycho (1960),5.0
891,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5.0
891,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",5.0
891,898,"Philadelphia Story, The (1940)",4.9814
891,912,Casablanca (1942),4.9644
891,910,Some Like It Hot (1959),4.9394
891,34,Babe (1995),4.9272
891,1294,M*A*S*H (1970),4.9253
892,2905,Sanjuro (1962),4.7054
892,2762,"Sixth Sense, The (1999)",4.6535
892,527,Schindler's List (1993),4.6346
892,3338,For All Mankind (1989),4.599
892,1207,To Kill a Mockingbird (1962),4.5714
892,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.538
892,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.5377
892,1250,"Bridge on the River Kwai, The (1957)",4.534
892,904,Rear Window (1954),4.5323
892,1225,Amadeus (1984),4.5316
893,2905,Sanjuro (1962),4.4507
893,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.4274
893,1172,Cinema Paradiso (1988),4.3995
893,1198,Raiders of the Lost Ark (1981),4.3557
893,1148,"Wrong Trousers, The (1993)",4.3443
893,260,Star Wars: Episode IV - A New Hope (1977),4.3007
893,1178,Paths of Glory (1957),4.2734
893,1197,"Princess Bride, The (1987)",4.2667
893,942,Laura (1944),4.2469
893,1219,Psycho (1960),4.2429
894,260,Star Wars: Episode IV - A New Hope (1977),5.0
894,318,"Shawshank Redemption, The (1994)",5.0
894,2028,Saving Private Ryan (1998),5.0
894,745,"Close Shave, A (1995)",5.0
894,1234,"Sting, The (1973)",5.0
894,1233,"Boat, The (Das Boot) (1981)",5.0
894,2905,Sanjuro (1962),5.0
894,2330,Hands on a Hard Body (1996),4.9889
894,904,Rear Window (1954),4.9883
894,1193,One Flew Over the Cuckoo's Nest (1975),4.9863
895,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5.0
895,923,Citizen Kane (1941),5.0
895,293,"Professional, The (a.k.a. Leon: The Professional) (1994)",5.0
895,668,Pather Panchali (1955),5.0
895,2066,Out of the Past (1947),5.0
895,2905,Sanjuro (1962),5.0
895,1284,"Big Sleep, The (1946)",4.9681
895,908,North by Northwest (1959),4.943
895,1199,Brazil (1985),4.9374
895,2762,"Sixth Sense, The (1999)",4.9258
896,1236,Trust (1990),5.0
896,670,"World of Apu, The (Apur Sansar) (1959)",5.0
896,2905,Sanjuro (1962),5.0
896,2937,"Palm Beach Story, The (1942)",5.0
896,3470,Dersu Uzala (1974),5.0
896,858,"Godfather, The (1972)",4.9892
896,318,"Shawshank Redemption, The (1994)",4.9729
896,668,Pather Panchali (1955),4.9593
896,2861,For Love of the Game (1999),4.9512
896,1423,Hearts and Minds (1996),4.948
897,1193,One Flew Over the Cuckoo's Nest (1975),4.7648
897,1292,Being There (1979),4.6124
897,2905,Sanjuro (1962),4.5776
897,1950,In the Heat of the Night (1967),4.4743
897,1200,Aliens (1986),4.4671
897,1674,Witness (1985),4.4625
897,1178,Paths of Glory (1957),4.4388
897,3468,"Hustler, The (1961)",4.4375
897,904,Rear Window (1954),4.4291
897,3224,Woman in the Dunes (Suna no onna) (1964),4.4226
898,110,Braveheart (1995),4.8253
898,318,"Shawshank Redemption, The (1994)",4.7939
898,1207,To Kill a Mockingbird (1962),4.7349
898,2329,American History X (1998),4.7188
898,1234,"Sting, The (1973)",4.7052
898,2762,"Sixth Sense, The (1999)",4.6838
898,1262,"Great Escape, The (1963)",4.6822
898,3469,Inherit the Wind (1960),4.669
898,913,"Maltese Falcon, The (1941)",4.664
898,2905,Sanjuro (1962),4.6469
899,1193,One Flew Over the Cuckoo's Nest (1975),4.7597
899,954,Mr. Smith Goes to Washington (1939),4.6025
899,905,It Happened One Night (1934),4.5653
899,1172,Cinema Paradiso (1988),4.5507
899,1207,To Kill a Mockingbird (1962),4.5388
899,1203,12 Angry Men (1957),4.5222
899,1250,"Bridge on the River Kwai, The (1957)",4.4424
899,1242,Glory (1989),4.4338
899,2905,Sanjuro (1962),4.4143
899,2739,"Color Purple, The (1985)",4.4006
900,1147,When We Were Kings (1996),4.5326
900,1234,"Sting, The (1973)",4.4551
900,50,"Usual Suspects, The (1995)",4.4529
900,668,Pather Panchali (1955),4.4223
900,1089,Reservoir Dogs (1992),4.4211
900,2905,Sanjuro (1962),4.4129
900,1233,"Boat, The (Das Boot) (1981)",4.4016
900,1198,Raiders of the Lost Ark (1981),4.3993
900,1178,Paths of Glory (1957),4.3836
900,2360,"Celebration, The (Festen) (1998)",4.3834
901,318,"Shawshank Redemption, The (1994)",4.7049
901,50,"Usual Suspects, The (1995)",4.6447
901,260,Star Wars: Episode IV - A New Hope (1977),4.6203
901,1704,Good Will Hunting (1997),4.6199
901,593,"Silence of the Lambs, The (1991)",4.6152
901,2571,"Matrix, The (1999)",4.6145
901,2762,"Sixth Sense, The (1999)",4.6109
901,1198,Raiders of the Lost Ark (1981),4.6003
901,912,Casablanca (1942),4.5971
901,1242,Glory (1989),4.586
902,1267,"Manchurian Candidate, The (1962)",5.0
902,593,"Silence of the Lambs, The (1991)",5.0
902,1272,Patton (1970),5.0
902,904,Rear Window (1954),5.0
902,3435,Double Indemnity (1944),5.0
902,260,Star Wars: Episode IV - A New Hope (1977),5.0
902,2692,Run Lola Run (Lola rennt) (1998),5.0
902,296,Pulp Fiction (1994),5.0
902,2858,American Beauty (1999),5.0
902,1136,Monty Python and the Holy Grail (1974),5.0
903,3338,For All Mankind (1989),4.5564
903,953,It's a Wonderful Life (1946),4.4984
903,2905,Sanjuro (1962),4.4812
903,1234,"Sting, The (1973)",4.4558
903,1198,Raiders of the Lost Ark (1981),4.3911
903,260,Star Wars: Episode IV - A New Hope (1977),4.3798
903,920,Gone with the Wind (1939),4.3501
903,649,Cold Fever (Á köldum klaka) (1994),4.3389
903,1207,To Kill a Mockingbird (1962),4.3302
903,50,"Usual Suspects, The (1995)",4.3265
904,1035,"Sound of Music, The (1965)",4.642
904,1287,Ben-Hur (1959),4.6101
904,2905,Sanjuro (1962),4.5387
904,2398,Miracle on 34th Street (1947),4.5064
904,2571,"Matrix, The (1999)",4.4868
904,3675,White Christmas (1954),4.4798
904,2028,Saving Private Ryan (1998),4.4435
904,3578,Gladiator (2000),4.4396
904,3512,Return to Me (2000),4.424
904,3062,"Longest Day, The (1962)",4.4137
905,3030,Yojimbo (1961),5.0
905,923,Citizen Kane (1941),5.0
905,1204,Lawrence of Arabia (1962),5.0
905,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5.0
905,1247,"Graduate, The (1967)",4.9604
905,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.9326
905,912,Casablanca (1942),4.928
905,908,North by Northwest (1959),4.8701
905,1296,"Room with a View, A (1986)",4.8615
905,913,"Maltese Falcon, The (1941)",4.8566
906,3578,Gladiator (2000),4.9187
906,1954,Rocky (1976),4.8613
906,260,Star Wars: Episode IV - A New Hope (1977),4.8419
906,858,"Godfather, The (1972)",4.7969
906,1198,Raiders of the Lost Ark (1981),4.7903
906,2905,Sanjuro (1962),4.7687
906,50,"Usual Suspects, The (1995)",4.7546
906,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.7484
906,3421,Animal House (1978),4.7163
906,318,"Shawshank Redemption, The (1994)",4.6909
907,2905,Sanjuro (1962),4.424
907,904,Rear Window (1954),4.3787
907,3007,American Movie (1999),4.3284
907,1198,Raiders of the Lost Ark (1981),4.3269
907,2503,"Apple, The (Sib) (1998)",4.3193
907,2858,American Beauty (1999),4.3155
907,2357,Central Station (Central do Brasil) (1998),4.2724
907,668,Pather Panchali (1955),4.2674
907,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.263
907,1234,"Sting, The (1973)",4.2585
908,2905,Sanjuro (1962),4.5431
908,3338,For All Mankind (1989),4.4253
908,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.4215
908,306,Three Colors: Red (1994),4.414
908,1207,To Kill a Mockingbird (1962),4.4041
908,898,"Philadelphia Story, The (1940)",4.3869
908,318,"Shawshank Redemption, The (1994)",4.3784
908,3134,"Grand Illusion (Grande illusion, La) (1937)",4.3554
908,1358,Sling Blade (1996),4.3502
908,678,Some Folks Call It a Sling Blade (1993),4.3489
909,1248,Touch of Evil (1958),4.9103
909,2360,"Celebration, The (Festen) (1998)",4.908
909,2997,Being John Malkovich (1999),4.8759
909,1228,Raging Bull (1980),4.8402
909,858,"Godfather, The (1972)",4.8304
909,3265,Hard-Boiled (Lashou shentan) (1992),4.8049
909,1260,M (1931),4.7827
909,2395,Rushmore (1998),4.7791
909,1199,Brazil (1985),4.7539
909,1288,This Is Spinal Tap (1984),4.7535
910,1023,Winnie the Pooh and the Blustery Day (1968),4.6963
910,2905,Sanjuro (1962),4.666
910,1136,Monty Python and the Holy Grail (1974),4.662
910,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6316
910,3038,"Face in the Crowd, A (1957)",4.6313
910,2762,"Sixth Sense, The (1999)",4.5644
910,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.5148
910,1265,Groundhog Day (1993),4.5072
910,58,"Postino, Il (The Postman) (1994)",4.4929
910,3470,Dersu Uzala (1974),4.49
911,2905,Sanjuro (1962),4.6369
911,3910,Dancer in the Dark (2000),4.6111
911,123,Chungking Express (1994),4.5683
911,669,Aparajito (1956),4.553
911,903,Vertigo (1958),4.5363
911,2745,"Mission, The (1986)",4.5361
911,2501,October Sky (1999),4.4998
911,668,Pather Panchali (1955),4.4943
911,2360,"Celebration, The (Festen) (1998)",4.488
911,1131,Jean de Florette (1986),4.4648
912,2905,Sanjuro (1962),4.7125
912,858,"Godfather, The (1972)",4.6773
912,50,"Usual Suspects, The (1995)",4.514
912,912,Casablanca (1942),4.511
912,593,"Silence of the Lambs, The (1991)",4.4799
912,1221,"Godfather: Part II, The (1974)",4.4727
912,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.4325
912,904,Rear Window (1954),4.4237
912,1230,Annie Hall (1977),4.4147
912,2973,Crimes and Misdemeanors (1989),4.4105
913,318,"Shawshank Redemption, The (1994)",4.778
913,2905,Sanjuro (1962),4.7328
913,3114,Toy Story 2 (1999),4.6787
913,1234,"Sting, The (1973)",4.6231
913,2324,Life Is Beautiful (La Vita è bella) (1997),4.5877
913,1198,Raiders of the Lost Ark (1981),4.5823
913,908,North by Northwest (1959),4.5716
913,50,"Usual Suspects, The (1995)",4.5662
913,260,Star Wars: Episode IV - A New Hope (1977),4.5646
913,904,Rear Window (1954),4.5642
914,2905,Sanjuro (1962),4.8808
914,3897,Almost Famous (2000),4.8318
914,110,Braveheart (1995),4.7954
914,326,To Live (Huozhe) (1994),4.758
914,1148,"Wrong Trousers, The (1993)",4.7431
914,3789,"Pawnbroker, The (1965)",4.6776
914,2067,Doctor Zhivago (1965),4.6774
914,3092,Chushingura (1962),4.6629
914,3338,For All Mankind (1989),4.6481
914,745,"Close Shave, A (1995)",4.6381
915,260,Star Wars: Episode IV - A New Hope (1977),4.338
915,318,"Shawshank Redemption, The (1994)",4.2246
915,1198,Raiders of the Lost Ark (1981),4.1986
915,1234,"Sting, The (1973)",4.1862
915,2905,Sanjuro (1962),4.1522
915,2762,"Sixth Sense, The (1999)",4.0925
915,1262,"Great Escape, The (1963)",4.0887
915,858,"Godfather, The (1972)",4.0793
915,904,Rear Window (1954),4.0618
915,953,It's a Wonderful Life (1946),4.053
916,2905,Sanjuro (1962),4.8111
916,527,Schindler's List (1993),4.6953
916,1207,To Kill a Mockingbird (1962),4.6814
916,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6423
916,2762,"Sixth Sense, The (1999)",4.5244
916,1358,Sling Blade (1996),4.5089
916,1193,One Flew Over the Cuckoo's Nest (1975),4.4874
916,2028,Saving Private Ryan (1998),4.4455
916,2858,American Beauty (1999),4.4416
916,2731,"400 Blows, The (Les Quatre cents coups) (1959)",4.4369
917,1148,"Wrong Trousers, The (1993)",4.8546
917,898,"Philadelphia Story, The (1940)",4.7481
917,2905,Sanjuro (1962),4.7382
917,745,"Close Shave, A (1995)",4.691
917,3022,"General, The (1927)",4.6845
917,1,Toy Story (1995),4.6603
917,3307,City Lights (1931),4.6589
917,955,Bringing Up Baby (1938),4.656
917,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.6519
917,2935,"Lady Eve, The (1941)",4.6439
918,953,It's a Wonderful Life (1946),4.4025
918,919,"Wizard of Oz, The (1939)",4.3414
918,1198,Raiders of the Lost Ark (1981),4.3408
918,1234,"Sting, The (1973)",4.2278
918,1304,Butch Cassidy and the Sundance Kid (1969),4.2085
918,364,"Lion King, The (1994)",4.1542
918,3095,"Grapes of Wrath, The (1940)",4.145
918,1207,To Kill a Mockingbird (1962),4.1222
918,905,It Happened One Night (1934),4.1099
918,595,Beauty and the Beast (1991),4.1015
919,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),5.0
919,2330,Hands on a Hard Body (1996),4.9451
919,2609,"King of Masks, The (Bian Lian) (1996)",4.9156
919,1178,Paths of Glory (1957),4.8961
919,2905,Sanjuro (1962),4.877
919,29,"City of Lost Children, The (1995)",4.8742
919,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.8557
919,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.8503
919,1260,M (1931),4.8438
919,2700,"South Park: Bigger, Longer and Uncut (1999)",4.8363
920,318,"Shawshank Redemption, The (1994)",4.7937
920,593,"Silence of the Lambs, The (1991)",4.7571
920,2905,Sanjuro (1962),4.7556
920,50,"Usual Suspects, The (1995)",4.6511
920,3338,For All Mankind (1989),4.6116
920,1198,Raiders of the Lost Ark (1981),4.5988
920,2324,Life Is Beautiful (La Vita è bella) (1997),4.5677
920,527,Schindler's List (1993),4.5669
920,3147,"Green Mile, The (1999)",4.5229
920,3578,Gladiator (2000),4.5165
921,1234,"Sting, The (1973)",4.5526
921,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.4395
921,2905,Sanjuro (1962),4.4305
921,1262,"Great Escape, The (1963)",4.4165
921,1250,"Bridge on the River Kwai, The (1957)",4.38
921,1945,On the Waterfront (1954),4.3713
921,858,"Godfather, The (1972)",4.3694
921,1204,Lawrence of Arabia (1962),4.3573
921,3338,For All Mankind (1989),4.356
921,3471,Close Encounters of the Third Kind (1977),4.3378
922,260,Star Wars: Episode IV - A New Hope (1977),4.965
922,1197,"Princess Bride, The (1987)",4.9016
922,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.8672
922,3104,Midnight Run (1988),4.7996
922,1172,Cinema Paradiso (1988),4.7982
922,1294,M*A*S*H (1970),4.7743
922,910,Some Like It Hot (1959),4.7575
922,1234,"Sting, The (1973)",4.7573
922,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.7435
922,1307,When Harry Met Sally... (1989),4.711
923,1193,One Flew Over the Cuckoo's Nest (1975),4.7037
923,3134,"Grand Illusion (Grande illusion, La) (1937)",4.6561
923,2905,Sanjuro (1962),4.6555
923,912,Casablanca (1942),4.6261
923,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.626
923,1230,Annie Hall (1977),4.6202
923,1247,"Graduate, The (1967)",4.6167
923,1207,To Kill a Mockingbird (1962),4.6161
923,3083,All About My Mother (Todo Sobre Mi Madre) (1999),4.6145
923,608,Fargo (1996),4.5907
924,2905,Sanjuro (1962),4.8165
924,1214,Alien (1979),4.8106
924,858,"Godfather, The (1972)",4.7394
924,1200,Aliens (1986),4.7354
924,1221,"Godfather: Part II, The (1974)",4.7351
924,1219,Psycho (1960),4.7115
924,1240,"Terminator, The (1984)",4.7035
924,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.6733
924,3338,For All Mankind (1989),4.6438
924,110,Braveheart (1995),4.6395
925,1721,Titanic (1997),4.2809
925,1035,"Sound of Music, The (1965)",4.0687
925,2905,Sanjuro (1962),3.9648
925,356,Forrest Gump (1994),3.9599
925,2115,Indiana Jones and the Temple of Doom (1984),3.9348
925,1088,Dirty Dancing (1987),3.9272
925,1198,Raiders of the Lost Ark (1981),3.9152
925,953,It's a Wonderful Life (1946),3.8912
925,2501,October Sky (1999),3.8689
925,539,Sleepless in Seattle (1993),3.8665
926,593,"Silence of the Lambs, The (1991)",5.0
926,1291,Indiana Jones and the Last Crusade (1989),5.0
926,2324,Life Is Beautiful (La Vita è bella) (1997),5.0
926,1704,Good Will Hunting (1997),5.0
926,110,Braveheart (1995),5.0
926,318,"Shawshank Redemption, The (1994)",5.0
926,1036,Die Hard (1988),5.0
926,50,"Usual Suspects, The (1995)",5.0
926,527,Schindler's List (1993),5.0
926,3147,"Green Mile, The (1999)",5.0
927,1101,Top Gun (1986),4.7476
927,110,Braveheart (1995),4.6255
927,1291,Indiana Jones and the Last Crusade (1989),4.6053
927,457,"Fugitive, The (1993)",4.5735
927,1262,"Great Escape, The (1963)",4.5645
927,930,Notorious (1946),4.4988
927,1035,"Sound of Music, The (1965)",4.49
927,1036,Die Hard (1988),4.4576
927,318,"Shawshank Redemption, The (1994)",4.4338
927,260,Star Wars: Episode IV - A New Hope (1977),4.4332
928,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5.0
928,923,Citizen Kane (1941),5.0
928,296,Pulp Fiction (1994),5.0
928,1089,Reservoir Dogs (1992),5.0
928,3949,Requiem for a Dream (2000),5.0
928,1248,Touch of Evil (1958),5.0
928,2905,Sanjuro (1962),5.0
928,1204,Lawrence of Arabia (1962),4.9984
928,1178,Paths of Glory (1957),4.894
928,1208,Apocalypse Now (1979),4.8922
929,1234,"Sting, The (1973)",4.9619
929,260,Star Wars: Episode IV - A New Hope (1977),4.9517
929,110,Braveheart (1995),4.9136
929,904,Rear Window (1954),4.8207
929,1283,High Noon (1952),4.8198
929,913,"Maltese Falcon, The (1941)",4.7478
929,318,"Shawshank Redemption, The (1994)",4.7413
929,2137,Charlotte's Web (1973),4.7306
929,912,Casablanca (1942),4.7166
929,527,Schindler's List (1993),4.7115
930,2905,Sanjuro (1962),3.9572
930,1221,"Godfather: Part II, The (1974)",3.9271
930,904,Rear Window (1954),3.8689
930,1193,One Flew Over the Cuckoo's Nest (1975),3.8644
930,908,North by Northwest (1959),3.8379
930,2360,"Celebration, The (Festen) (1998)",3.8263
930,3435,Double Indemnity (1944),3.823
